n,n_pos,n_neg,n_cero,p_signos,W,p_wilcoxon,n_pos_extremidad
40,23,17,0,0.42959050784338615,354.0,0.45981367328386114,3
40,18,22,0,0.6358280026288412,404.0,0.9417240968323313,2
40,24,16,0,0.26818725105476915,283.0,0.08920892782589362,4
40,24,16,0,0.26818725105476915,357.0,0.48452077669571736,4
40,15,25,0,0.1538599441628321,280.0,0.08171383123044507,5
40,27,13,0,0.03847730828420026,273.0,0.06616061626664305,7
40,24,16,0,0.26818725105476915,377.0,0.6655508074145473,4
40,15,25,0,0.1538599441628321,296.0,0.12810258085846726,5
40,24,16,0,0.26818725105476915,362.0,0.5272133391008538,4
40,19,21,0,0.8746293123804207,387.0,0.7648249070225575,1
40,16,24,0,0.26818725105476915,336.0,0.32689447529082827,4
40,24,16,0,0.26818725105476915,381.0,0.7046876743079338,4
40,19,21,0,0.8746293123804207,372.0,0.617864971896779,1
40,18,22,0,0.6358280026288412,390.0,0.7954479165618977,2
40,26,14,0,0.0806904677519924,296.0,0.12810258085846726,6
40,15,25,0,0.1538599441628321,364.0,0.5448004511072213,5
40,16,24,0,0.26818725105476915,283.0,0.08920892782589362,4
40,16,24,0,0.26818725105476915,319.0,0.22650754260575923,4
40,16,24,0,0.26818725105476915,351.0,0.4358124383925315,4
40,17,23,0,0.42959050784338615,354.0,0.45981367328386114,3
40,20,20,0,1.0,391.0,0.8057269839482615,0
40,19,21,0,0.8746293123804207,382.0,0.7145974449867936,1
40,18,22,0,0.6358280026288412,363.0,0.5359713830403052,2
40,16,24,0,0.26818725105476915,339.0,0.34716529149409325,4
40,17,23,0,0.42959050784338615,369.0,0.589975534387122,3
40,23,17,0,0.42959050784338615,402.0,0.9205922683031531,3
40,19,21,0,0.8746293123804207,352.0,0.443733318028535,1
40,22,18,0,0.6358280026288412,361.0,0.5185272742000961,2
40,22,18,0,0.6358280026288412,377.0,0.6655508074145473,2
40,25,15,0,0.1538599441628321,336.0,0.32689447529082827,5
40,23,17,0,0.42959050784338615,355.0,0.4679718594561564,3
40,23,17,0,0.42959050784338615,331.0,0.2948169606661395,3
40,15,25,0,0.1538599441628321,338.0,0.34032321635640983,5
40,19,21,0,0.8746293123804207,343.0,0.3753805605592788,1
40,15,25,0,0.1538599441628321,301.0,0.14608894804041483,5
40,19,21,0,0.8746293123804207,405.0,0.9523059934635967,1
40,17,23,0,0.42959050784338615,401.0,0.9100459608780511,3
40,24,16,0,0.26818725105476915,255.0,0.0368489142110775,4
40,21,19,0,0.8746293123804207,361.0,0.5185272742000961,1
40,21,19,0,0.8746293123804207,376.0,0.6558992899281293,1
40,15,25,0,0.1538599441628321,322.0,0.2424468300960143,5
40,16,24,0,0.26818725105476915,305.0,0.1617874718067469,4
40,15,25,0,0.1538599441628321,258.0,0.04080139504367253,5
40,23,17,0,0.42959050784338615,385.0,0.7446043581785489,3
40,27,13,0,0.03847730828420026,270.0,0.060269491961662425,7
40,17,23,0,0.42959050784338615,343.0,0.3753805605592788,3
40,14,26,0,0.0806904677519924,276.0,0.07250633211879176,6
40,20,20,0,1.0,405.0,0.9523059934635967,0
40,18,22,0,0.6358280026288412,385.0,0.7446043581785489,2
40,22,18,0,0.6358280026288412,356.0,0.47620780297620513,2
40,26,14,0,0.0806904677519924,300.0,0.1423485195809917,6
40,18,22,0,0.6358280026288412,394.0,0.8367550107286661,2
40,16,24,0,0.26818725105476915,303.0,0.1537894909415627,4
40,25,15,0,0.1538599441628321,349.0,0.42021225081225566,5
40,23,17,0,0.42959050784338615,371.0,0.6085058219759958,3
40,23,17,0,0.42959050784338615,372.0,0.617864971896779,3
40,22,18,0,0.6358280026288412,292.0,0.1149664051754371,2
40,17,23,0,0.42959050784338615,335.0,0.32030806105103693,3
40,21,19,0,0.8746293123804207,374.0,0.6367651425298391,1
40,24,16,0,0.26818725105476915,308.0,0.17435350978121278,4
40,19,21,0,0.8746293123804207,404.0,0.9417240968323313,1
40,22,18,0,0.6358280026288412,407.0,0.9734926504152099,2
40,21,19,0,0.8746293123804207,378.0,0.6752568088832049,1
40,22,18,0,0.6358280026288412,376.0,0.6558992899281293,2
40,20,20,0,1.0,357.0,0.48452077669571736,0
40,23,17,0,0.42959050784338615,345.0,0.3899927400161687,3
40,18,22,0,0.6358280026288412,339.0,0.34716529149409325,2
40,27,13,0,0.03847730828420026,304.0,0.1577509693797765,7
40,20,20,0,1.0,360.0,0.5099141109240009,0
40,19,21,0,0.8746293123804207,384.0,0.7345573100628826,1
40,17,23,0,0.42959050784338615,403.0,0.9311522501084255,3
40,18,22,0,0.6358280026288412,349.0,0.42021225081225566,2
40,19,21,0,0.8746293123804207,405.0,0.9523059934635967,1
40,22,18,0,0.6358280026288412,380.0,0.6948266715426143,2
40,18,22,0,0.6358280026288412,369.0,0.589975534387122,2
40,21,19,0,0.8746293123804207,390.0,0.7954479165618977,1
40,19,20,1,1.0,377.0,0.8560418671703043,1
40,22,18,0,0.6358280026288412,388.0,0.7749952346202917,2
40,24,16,0,0.26818725105476915,364.0,0.5448004511072213,4
40,26,14,0,0.0806904677519924,286.0,0.09723449486591562,6
40,20,20,0,1.0,387.0,0.7648249070225575,0
40,24,16,0,0.26818725105476915,378.0,0.6752568088832049,4
40,20,20,0,1.0,360.0,0.5099141109240009,0
40,24,16,0,0.26818725105476915,303.0,0.1537894909415627,4
40,16,24,0,0.26818725105476915,325.0,0.259140549798758,4
40,17,23,0,0.42959050784338615,327.0,0.27069234351074556,3
40,24,16,0,0.26818725105476915,340.0,0.35409228332900966,4
40,19,21,0,0.8746293123804207,338.0,0.34032321635640983,1
40,20,20,0,1.0,384.0,0.7345573100628826,0
40,22,18,0,0.6358280026288412,350.0,0.42797189528209856,2
40,19,21,0,0.8746293123804207,333.0,0.3073915451623179,1
40,23,17,0,0.42959050784338615,396.0,0.8575823361643415,3
40,20,20,0,1.0,398.0,0.8785070700851065,0
40,20,20,0,1.0,373.0,0.6272851643807371,0
40,18,22,0,0.6358280026288412,332.0,0.30106151267864334,2
40,16,24,0,0.26818725105476915,387.0,0.7648249070225575,4
40,18,22,0,0.6358280026288412,392.0,0.8160389817658142,2
40,19,21,0,0.8746293123804207,389.0,0.7852034492480016,1
40,26,14,0,0.0806904677519924,184.0,0.001862897997852997,6
40,22,18,0,0.6358280026288412,366.0,0.5626676823321759,2
40,17,23,0,0.42959050784338615,350.0,0.42797189528209856,3
40,21,19,0,0.8746293123804207,403.0,0.9311522501084255,1
40,22,18,0,0.6358280026288412,286.0,0.09723449486591562,2
40,20,20,0,1.0,390.0,0.7954479165618977,0
40,19,21,0,0.8746293123804207,355.0,0.4679718594561564,1
40,23,17,0,0.42959050784338615,382.0,0.7145974449867936,3
40,19,21,0,0.8746293123804207,406.0,0.9628961195248849,1
40,22,18,0,0.6358280026288412,402.0,0.9205922683031531,2
40,24,16,0,0.26818725105476915,304.0,0.1577509693797765,4
40,20,20,0,1.0,353.0,0.45173393898585346,0
40,20,20,0,1.0,346.0,0.3974238318751304,0
40,23,17,0,0.42959050784338615,370.0,0.599208943085614,3
40,22,18,0,0.6358280026288412,365.0,0.5536995567435952,2
40,19,21,0,0.8746293123804207,369.0,0.589975534387122,1
40,24,16,0,0.26818725105476915,268.0,0.05658342447895848,4
40,19,21,0,0.8746293123804207,401.0,0.9100459608780511,1
40,21,19,0,0.8746293123804207,385.0,0.7446043581785489,1
40,21,19,0,0.8746293123804207,346.0,0.3974238318751304,1
40,20,20,0,1.0,395.0,0.8471556244439853,0
40,17,23,0,0.42959050784338615,272.0,0.06414752090131515,3
40,18,22,0,0.6358280026288412,405.0,0.9523059934635967,2
40,25,15,0,0.1538599441628321,270.0,0.060269491961662425,5
40,17,23,0,0.42959050784338615,314.0,0.20159339489509875,3
40,21,19,0,0.8746293123804207,399.0,0.8890015714441688,1
40,22,18,0,0.6358280026288412,357.0,0.48452077669571736,2
40,20,20,0,1.0,392.0,0.8160389817658142,0
40,22,18,0,0.6358280026288412,394.0,0.8367550107286661,2
40,22,17,1,0.5223973804968411,372.0,0.8016672445815889,2
40,18,22,0,0.6358280026288412,385.0,0.7446043581785489,2
40,25,15,0,0.1538599441628321,307.0,0.17008811905543553,5
40,23,17,0,0.42959050784338615,339.0,0.34716529149409325,3
40,15,25,0,0.1538599441628321,286.0,0.09723449486591562,5
40,18,22,0,0.6358280026288412,404.0,0.9417240968323313,2
40,23,17,0,0.42959050784338615,336.0,0.32689447529082827,3
40,15,25,0,0.1538599441628321,327.0,0.27069234351074556,5
40,24,16,0,0.26818725105476915,327.0,0.27069234351074556,4
40,23,17,0,0.42959050784338615,298.0,0.13508384089254832,3
40,21,18,1,0.7492586247608418,389.0,0.9888658839962353,1
40,19,21,0,0.8746293123804207,332.0,0.30106151267864334,1
40,23,17,0,0.42959050784338615,349.0,0.42021225081225566,3
40,22,18,0,0.6358280026288412,328.0,0.2765956516359438,2
40,21,19,0,0.8746293123804207,389.0,0.7852034492480016,1
40,21,19,0,0.8746293123804207,364.0,0.5448004511072213,1
40,24,16,0,0.26818725105476915,298.0,0.13508384089254832,4
40,18,22,0,0.6358280026288412,329.0,0.2825841121848498,2
40,14,26,0,0.0806904677519924,367.0,0.5717037787562731,6
40,20,20,0,1.0,386.0,0.7546940826050559,0
40,13,27,0,0.03847730828420026,221.0,0.01019742315656913,7
40,24,16,0,0.26818725105476915,298.0,0.13508384089254832,4
40,19,21,0,0.8746293123804207,396.0,0.8575823361643415,1
40,19,21,0,0.8746293123804207,364.0,0.5448004511072213,1
40,17,23,0,0.42959050784338615,362.0,0.5272133391008538,3
40,21,19,0,0.8746293123804207,384.0,0.7345573100628826,1
40,23,17,0,0.42959050784338615,409.0,0.9946976143110078,3
40,20,20,0,1.0,395.0,0.8471556244439853,0
40,22,18,0,0.6358280026288412,317.0,0.2162961354260915,2
40,19,21,0,0.8746293123804207,383.0,0.7245544941888511,1
40,17,23,0,0.42959050784338615,347.0,0.40493773964954016,3
40,20,20,0,1.0,402.0,0.9205922683031531,0
40,23,17,0,0.42959050784338615,361.0,0.5185272742000961,3
40,18,22,0,0.6358280026288412,380.0,0.6948266715426143,2
40,17,23,0,0.42959050784338615,365.0,0.5536995567435952,3
40,19,21,0,0.8746293123804207,328.0,0.2765956516359438,1
40,23,16,1,0.3367836351899315,335.0,0.44276950312094654,3
40,21,19,0,0.8746293123804207,339.0,0.34716529149409325,1
40,15,25,0,0.1538599441628321,322.0,0.2424468300960143,5
40,20,20,0,1.0,387.0,0.7648249070225575,0
40,18,22,0,0.6358280026288412,396.0,0.8575823361643415,2
40,18,22,0,0.6358280026288412,377.0,0.6655508074145473,2
40,22,18,0,0.6358280026288412,337.0,0.33356623058170953,2
40,20,20,0,1.0,402.0,0.9205922683031531,0
40,19,21,0,0.8746293123804207,387.0,0.7648249070225575,1
40,21,19,0,0.8746293123804207,367.0,0.5717037787562731,1
40,18,22,0,0.6358280026288412,395.0,0.8471556244439853,2
40,23,17,0,0.42959050784338615,381.0,0.6966829473297715,3
40,17,23,0,0.42959050784338615,360.0,0.5099141109240009,3
40,20,19,1,1.0,376.0,0.845103323404058,0
40,19,21,0,0.8746293123804207,331.0,0.2948169606661395,1
40,22,18,0,0.6358280026288412,363.0,0.5359713830403052,2
40,22,18,0,0.6358280026288412,342.0,0.36820016943056544,2
40,17,23,0,0.42959050784338615,398.0,0.8785070700851065,3
40,28,12,0,0.01658900337497471,255.0,0.0368489142110775,8
40,17,23,0,0.42959050784338615,396.0,0.8575823361643415,3
40,22,18,0,0.6358280026288412,379.0,0.6850159026034817,2
40,14,26,0,0.0806904677519924,268.0,0.05658342447895848,6
40,22,18,0,0.6358280026288412,380.0,0.6948266715426143,2
40,20,20,0,1.0,382.0,0.7145974449867936,0
40,22,18,0,0.6358280026288412,300.0,0.1423485195809917,2
40,20,20,0,1.0,403.0,0.9311522501084255,0
40,15,25,0,0.1538599441628321,301.0,0.14608894804041483,5
40,15,25,0,0.1538599441628321,337.0,0.33356623058170953,5
40,22,18,0,0.6358280026288412,375.0,0.6463036218483467,2
40,20,19,1,1.0,361.0,0.6857017623167498,0
40,23,16,1,0.3367836351899315,303.0,0.22471533650341335,3
40,20,20,0,1.0,407.0,0.9734926504152099,0
40,24,16,0,0.26818725105476915,344.0,0.3826448613508546,4
40,16,24,0,0.26818725105476915,339.0,0.34716529149409325,4
40,19,21,0,0.8746293123804207,403.0,0.9311522501084255,1
40,20,20,0,1.0,397.0,0.8680334030395898,0
40,19,21,0,0.8746293123804207,381.0,0.7046876743079338,1
40,23,17,0,0.42959050784338615,342.0,0.36820016943056544,3
40,21,19,0,0.8746293123804207,368.0,0.5808067661073437,1
40,11,29,0,0.006426576095691416,218.0,0.00899504264089046,9
40,23,17,0,0.42959050784338615,284.0,0.0918240616483672,3
40,15,25,0,0.1538599441628321,343.0,0.3753805605592788,5
40,23,17,0,0.42959050784338615,371.0,0.6085058219759958,3
40,23,17,0,0.42959050784338615,319.0,0.22650754260575923,3
40,22,18,0,0.6358280026288412,385.0,0.7446043581785489,2
40,22,18,0,0.6358280026288412,342.0,0.36820016943056544,2
40,14,26,0,0.0806904677519924,298.0,0.13508384089254832,6
40,18,22,0,0.6358280026288412,373.0,0.6272851643807371,2
40,19,21,0,0.8746293123804207,358.0,0.49291002014433616,1
40,20,20,0,1.0,369.0,0.589975534387122,0
40,17,23,0,0.42959050784338615,342.0,0.36820016943056544,3
40,28,12,0,0.01658900337497471,197.0,0.00352048356035084,8
40,22,18,0,0.6358280026288412,397.0,0.8680334030395898,2
40,22,18,0,0.6358280026288412,330.0,0.28865784978552256,2
40,20,20,0,1.0,347.0,0.40493773964954016,0
40,19,21,0,0.8746293123804207,395.0,0.8471556244439853,1
40,24,16,0,0.26818725105476915,331.0,0.2948169606661395,4
40,15,25,0,0.1538599441628321,370.0,0.599208943085614,5
40,20,20,0,1.0,342.0,0.36820016943056544,0
40,22,18,0,0.6358280026288412,354.0,0.45981367328386114,2
40,18,22,0,0.6358280026288412,379.0,0.6850159026034817,2
40,15,25,0,0.1538599441628321,288.0,0.10289067040321243,5
40,23,17,0,0.42959050784338615,349.0,0.42021225081225566,3
40,16,24,0,0.26818725105476915,325.0,0.259140549798758,4
40,20,20,0,1.0,370.0,0.599208943085614,0
40,21,19,0,0.8746293123804207,386.0,0.7546940826050559,1
40,25,15,0,0.1538599441628321,230.0,0.014677642795504653,5
40,23,17,0,0.42959050784338615,374.0,0.6367651425298391,3
40,15,25,0,0.1538599441628321,327.0,0.27069234351074556,5
40,16,24,0,0.26818725105476915,275.0,0.07033917775879672,4
40,26,14,0,0.0806904677519924,333.0,0.3073915451623179,6
40,23,17,0,0.42959050784338615,360.0,0.5099141109240009,3
40,17,23,0,0.42959050784338615,325.0,0.259140549798758,3
40,16,24,0,0.26818725105476915,371.0,0.6085058219759958,4
40,19,21,0,0.8746293123804207,354.0,0.45981367328386114,1
40,21,19,0,0.8746293123804207,311.0,0.18761708125202858,1
40,24,16,0,0.26818725105476915,343.0,0.3753805605592788,4
40,21,19,0,0.8746293123804207,406.0,0.9628961195248849,1
40,24,16,0,0.26818725105476915,313.0,0.19685455255421402,4
40,22,17,1,0.5223973804968411,295.0,0.1849308689534782,2
40,23,17,0,0.42959050784338615,407.0,0.9734926504152099,3
40,15,25,0,0.1538599441628321,339.0,0.34716529149409325,5
40,28,12,0,0.01658900337497471,234.0,0.017157761747512268,8
40,19,21,0,0.8746293123804207,409.0,0.9946976143110078,1
40,23,17,0,0.42959050784338615,399.0,0.8890015714441688,3
40,16,24,0,0.26818725105476915,327.0,0.27069234351074556,4
40,25,15,0,0.1538599441628321,304.0,0.1577509693797765,5
40,15,25,0,0.1538599441628321,247.0,0.027836266126541886,5
40,21,19,0,0.8746293123804207,389.0,0.7852034492480016,1
40,17,23,0,0.42959050784338615,350.0,0.42797189528209856,3
40,19,21,0,0.8746293123804207,355.0,0.4679718594561564,1
40,20,20,0,1.0,398.0,0.8785070700851065,0
40,23,17,0,0.42959050784338615,271.0,0.062184092836105265,3
40,16,24,0,0.26818725105476915,290.0,0.10879914976976579,4
40,22,18,0,0.6358280026288412,376.0,0.6558992899281293,2
40,22,18,0,0.6358280026288412,381.0,0.7046876743079338,2
40,18,22,0,0.6358280026288412,353.0,0.45173393898585346,2
40,21,19,0,0.8746293123804207,390.0,0.7954479165618977,1
40,24,16,0,0.26818725105476915,309.0,0.17869641572360706,4
40,22,18,0,0.6358280026288412,278.0,0.0770006142774946,2
40,21,18,1,0.7492586247608418,343.0,0.5118981831425787,1
40,16,24,0,0.26818725105476915,343.0,0.3753805605592788,4
40,25,15,0,0.1538599441628321,313.0,0.19685455255421402,5
40,24,16,0,0.26818725105476915,294.0,0.12139880184622598,4
40,15,24,1,0.19959086691960698,262.0,0.07406045020987105,5
40,21,19,0,0.8746293123804207,386.0,0.7546940826050559,1
40,19,21,0,0.8746293123804207,407.0,0.9734926504152099,1
40,21,19,0,0.8746293123804207,403.0,0.9311522501084255,1
40,22,18,0,0.6358280026288412,385.0,0.7446043581785489,2
40,24,16,0,0.26818725105476915,347.0,0.40493773964954016,4
40,16,24,0,0.26818725105476915,359.0,0.5013747400735156,4
40,25,15,0,0.1538599441628321,352.0,0.443733318028535,5
40,19,21,0,0.8746293123804207,322.0,0.2424468300960143,1
40,25,15,0,0.1538599441628321,320.0,0.23173732552095316,5
40,20,20,0,1.0,366.0,0.5626676823321759,0
40,26,14,0,0.0806904677519924,327.0,0.27069234351074556,6
40,19,21,0,0.8746293123804207,388.0,0.7749952346202917,1
40,22,18,0,0.6358280026288412,369.0,0.589975534387122,2
40,21,19,0,0.8746293123804207,405.0,0.9523059934635967,1
40,18,21,1,0.7492586247608418,349.0,0.5672170285825553,2
40,17,23,0,0.42959050784338615,404.0,0.9417240968323313,3
40,23,17,0,0.42959050784338615,303.0,0.1537894909415627,3
40,18,21,1,0.7492586247608418,366.0,0.7376854724154998,2
40,16,24,0,0.26818725105476915,313.0,0.19685455255421402,4
40,19,21,0,0.8746293123804207,325.0,0.259140549798758,1
40,20,20,0,1.0,387.0,0.7648249070225575,0
40,17,23,0,0.42959050784338615,309.0,0.17869641572360706,3
40,22,18,0,0.6358280026288412,398.0,0.8785070700851065,2
40,22,18,0,0.6358280026288412,367.0,0.5717037787562731,2
40,22,18,0,0.6358280026288412,365.0,0.5536995567435952,2
40,20,20,0,1.0,390.0,0.7954479165618977,0
40,17,23,0,0.42959050784338615,286.0,0.09723449486591562,3
40,23,17,0,0.42959050784338615,338.0,0.34032321635640983,3
40,19,21,0,0.8746293123804207,401.0,0.9100459608780511,1
40,24,16,0,0.26818725105476915,292.0,0.1149664051754371,4
40,18,22,0,0.6358280026288412,391.0,0.8057269839482615,2
40,24,16,0,0.26818725105476915,307.0,0.17008811905543553,4
40,21,19,0,0.8746293123804207,334.0,0.3138070678778604,1
40,17,23,0,0.42959050784338615,366.0,0.5626676823321759,3
40,16,24,0,0.26818725105476915,312.0,0.19219595044887683,4
40,19,21,0,0.8746293123804207,358.0,0.49291002014433616,1
40,14,26,0,0.0806904677519924,264.0,0.049760567819248536,6
40,15,25,0,0.1538599441628321,317.0,0.2162961354260915,5
40,23,17,0,0.42959050784338615,336.0,0.32689447529082827,3
40,22,18,0,0.6358280026288412,373.0,0.6272851643807371,2
40,20,20,0,1.0,366.0,0.5626676823321759,0
40,20,20,0,1.0,381.0,0.7046876743079338,0
40,16,24,0,0.26818725105476915,354.0,0.45981367328386114,4
40,18,22,0,0.6358280026288412,389.0,0.7852034492480016,2
40,14,26,0,0.0806904677519924,353.0,0.45173393898585346,6
40,21,19,0,0.8746293123804207,368.0,0.5808067661073437,1
40,22,18,0,0.6358280026288412,407.0,0.9734926504152099,2
40,19,21,0,0.8746293123804207,401.0,0.9100459608780511,1
40,23,17,0,0.42959050784338615,339.0,0.34716529149409325,3
40,17,23,0,0.42959050784338615,325.0,0.259140549798758,3
40,13,27,0,0.03847730828420026,274.0,0.0675439874578911,7
40,23,17,0,0.42959050784338615,369.0,0.589975534387122,3
40,17,23,0,0.42959050784338615,322.0,0.2424468300960143,3
40,20,19,1,1.0,388.0,0.9777339360258261,0
40,22,18,0,0.6358280026288412,395.0,0.8471556244439853,2
40,16,24,0,0.26818725105476915,307.0,0.17008811905543553,4
40,17,23,0,0.42959050784338615,400.0,0.8995151304461615,3
40,18,22,0,0.6358280026288412,388.0,0.7749952346202917,2
40,20,20,0,1.0,387.0,0.7648249070225575,0
40,19,21,0,0.8746293123804207,386.0,0.7546940826050559,1
40,18,22,0,0.6358280026288412,368.0,0.5808067661073437,2
40,22,18,0,0.6358280026288412,370.0,0.599208943085614,2
40,19,20,1,1.0,312.0,0.2763789204684136,1
40,20,20,0,1.0,366.0,0.5626676823321759,0
40,20,20,0,1.0,365.0,0.5536995567435952,0
40,20,20,0,1.0,402.0,0.9205922683031531,0
40,22,18,0,0.6358280026288412,301.0,0.14608894804041483,2
40,15,25,0,0.1538599441628321,361.0,0.5185272742000961,5
40,28,12,0,0.01658900337497471,252.0,0.033219984823517734,8
40,18,22,0,0.6358280026288412,384.0,0.7345573100628826,2
40,24,16,0,0.26818725105476915,321.0,0.23705031063764181,4
40,23,17,0,0.42959050784338615,360.0,0.5099141109240009,3
40,15,25,0,0.1538599441628321,234.0,0.017157761747512268,5
40,17,23,0,0.42959050784338615,290.0,0.10879914976976579,3
40,18,22,0,0.6358280026288412,384.0,0.7345573100628826,2
40,22,18,0,0.6358280026288412,363.0,0.5359713830403052,2
40,23,17,0,0.42959050784338615,330.0,0.28865784978552256,3
40,17,23,0,0.42959050784338615,301.0,0.14608894804041483,3
40,28,12,0,0.01658900337497471,214.0,0.00758486291852023,8
40,29,11,0,0.006426576095691416,211.0,0.006657873602307518,9
40,18,22,0,0.6358280026288412,364.0,0.5448004511072213,2
40,15,25,0,0.1538599441628321,271.0,0.062184092836105265,5
40,26,14,0,0.0806904677519924,229.0,0.0141080951798358,6
40,26,14,0,0.0806904677519924,226.0,0.01251208440407936,6
40,14,26,0,0.0806904677519924,252.0,0.033219984823517734,6
40,17,23,0,0.42959050784338615,349.0,0.42021225081225566,3
40,25,15,0,0.1538599441628321,345.0,0.3899927400161687,5
40,20,20,0,1.0,395.0,0.8471556244439853,0
40,25,14,1,0.10812902140605732,291.0,0.16711151489795728,5
40,16,24,0,0.26818725105476915,382.0,0.7145974449867936,4
40,17,23,0,0.42959050784338615,353.0,0.45173393898585346,3
40,18,21,1,0.7492586247608418,335.0,0.44276950312094654,2
40,16,22,2,0.417692190836533,303.0,0.3276276092306747,4
40,19,21,0,0.8746293123804207,330.0,0.28865784978552256,1
40,21,19,0,0.8746293123804207,336.0,0.32689447529082827,1
40,25,15,0,0.1538599441628321,256.0,0.03812944412311481,5
40,20,20,0,1.0,409.0,0.9946976143110078,0
40,18,22,0,0.6358280026288412,339.0,0.34716529149409325,2
40,15,25,0,0.1538599441628321,313.0,0.19685455255421402,5
40,15,25,0,0.1538599441628321,329.0,0.2825841121848498,5
40,20,20,0,1.0,352.0,0.443733318028535,0
40,21,19,0,0.8746293123804207,402.0,0.9205922683031531,1
40,19,21,0,0.8746293123804207,333.0,0.3073915451623179,1
40,20,20,0,1.0,390.0,0.7954479165618977,0
40,17,23,0,0.42959050784338615,355.0,0.4679718594561564,3
40,20,20,0,1.0,406.0,0.9628961195248849,0
40,19,20,1,1.0,389.0,0.9888658839962353,1
40,28,12,0,0.01658900337497471,240.0,0.021546060141190537,8
40,23,17,0,0.42959050784338615,332.0,0.30106151267864334,3
40,21,18,1,0.7492586247608418,347.0,0.5484629768061736,1
40,23,17,0,0.42959050784338615,357.0,0.48452077669571736,3
40,21,19,0,0.8746293123804207,366.0,0.5626676823321759,1
40,19,21,0,0.8746293123804207,333.0,0.3073915451623179,1
40,22,18,0,0.6358280026288412,337.0,0.33356623058170953,2
40,18,22,0,0.6358280026288412,308.0,0.17435350978121278,2
40,21,19,0,0.8746293123804207,405.0,0.9523059934635967,1
40,20,20,0,1.0,399.0,0.8890015714441688,0
40,19,21,0,0.8746293123804207,396.0,0.8575823361643415,1
40,18,22,0,0.6358280026288412,398.0,0.8785070700851065,2
40,14,26,0,0.0806904677519924,294.0,0.12139880184622598,6
40,19,21,0,0.8746293123804207,384.0,0.7345573100628826,1
40,19,21,0,0.8746293123804207,401.0,0.9100459608780511,1
40,14,26,0,0.0806904677519924,228.0,0.01355766506276268,6
40,21,19,0,0.8746293123804207,360.0,0.5099141109240009,1
40,17,23,0,0.42959050784338615,360.0,0.5099141109240009,3
40,21,18,1,0.7492586247608418,324.0,0.35703483622212195,1
40,15,25,0,0.1538599441628321,367.0,0.5717037787562731,5
40,17,23,0,0.42959050784338615,347.0,0.40493773964954016,3
40,17,23,0,0.42959050784338615,273.0,0.06616061626664305,3
40,22,18,0,0.6358280026288412,354.0,0.45981367328386114,2
40,25,15,0,0.1538599441628321,236.0,0.01852677657188906,5
40,22,18,0,0.6358280026288412,383.0,0.7245544941888511,2
40,20,20,0,1.0,385.0,0.7446043581785489,0
40,19,21,0,0.8746293123804207,371.0,0.6085058219759958,1
40,21,19,0,0.8746293123804207,404.0,0.9417240968323313,1
40,22,18,0,0.6358280026288412,367.0,0.5717037787562731,2
40,18,22,0,0.6358280026288412,338.0,0.34032321635640983,2
40,22,18,0,0.6358280026288412,305.0,0.1617874718067469,2
40,21,19,0,0.8746293123804207,387.0,0.7648249070225575,1
40,20,20,0,1.0,397.0,0.8680334030395898,0
40,17,23,0,0.42959050784338615,349.0,0.42021225081225566,3
40,22,17,1,0.5223973804968411,348.0,0.5578016554206999,2
40,23,17,0,0.42959050784338615,347.0,0.40493773964954016,3
40,20,20,0,1.0,388.0,0.7749952346202917,0
40,18,22,0,0.6358280026288412,361.0,0.5185272742000961,2
40,19,21,0,0.8746293123804207,386.0,0.7546940826050559,1
40,21,19,0,0.8746293123804207,371.0,0.6085058219759958,1
40,16,24,0,0.26818725105476915,301.0,0.14608894804041483,4
40,21,19,0,0.8746293123804207,392.0,0.8160389817658142,1
40,23,17,0,0.42959050784338615,350.0,0.42797189528209856,3
40,26,14,0,0.0806904677519924,311.0,0.18761708125202858,6
40,22,18,0,0.6358280026288412,355.0,0.4679718594561564,2
40,19,21,0,0.8746293123804207,397.0,0.8680334030395898,1
40,16,24,0,0.26818725105476915,336.0,0.32689447529082827,4
40,20,20,0,1.0,406.0,0.9628961195248849,0
40,21,19,0,0.8746293123804207,407.0,0.9734926504152099,1
40,24,16,0,0.26818725105476915,370.0,0.599208943085614,4
40,24,16,0,0.26818725105476915,309.0,0.17869641572360706,4
40,16,24,0,0.26818725105476915,301.0,0.14608894804041483,4
40,17,23,0,0.42959050784338615,285.0,0.09449897358172166,3
40,19,21,0,0.8746293123804207,380.0,0.6948266715426143,1
40,22,18,0,0.6358280026288412,315.0,0.20641296513713314,2
40,20,20,0,1.0,397.0,0.8680334030395898,0
40,24,16,0,0.26818725105476915,303.0,0.1537894909415627,4
40,17,23,0,0.42959050784338615,254.0,0.03560432962331106,3
40,20,20,0,1.0,367.0,0.5717037787562731,0
40,16,23,1,0.3367836351899315,269.0,0.09130478882450198,4
40,19,21,0,0.8746293123804207,392.0,0.8160389817658142,1
40,24,16,0,0.26818725105476915,409.0,0.9946976143110078,4
40,17,23,0,0.42959050784338615,342.0,0.36820016943056544,3
40,19,20,1,1.0,316.0,0.30175842955508614,1
40,22,18,0,0.6358280026288412,371.0,0.6085058219759958,2
40,17,22,1,0.5223973804968411,333.0,0.4263605762802376,3
40,15,25,0,0.1538599441628321,302.0,0.14990237551683094,5
40,16,24,0,0.26818725105476915,272.0,0.06414752090131515,4
40,19,21,0,0.8746293123804207,391.0,0.8057269839482615,1
40,19,21,0,0.8746293123804207,405.0,0.9523059934635967,1
